日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-08-22,=32.2000,=32.2000,=32.2000,=32.2000,=477221607893.8,=392084941363.0,=318036207885.2,,=20.6606,,,,
2025-08-21,=30.8800,=30.8800,=30.8800,=30.8800,=457658486079.5199,=376011894077.0,=304998698742.08,,=19.8136,,,,
2025-08-20,=31.1500,=31.1500,=31.1500,=31.1500,=461660033723.3499,=379299562840.0,=307665461975.9,,=19.9869,,,,
2025-08-19,=31.0200,=31.0200,=31.0200,=31.0200,=459733362635.58,=377716611213.0,=306381464863.32,,=19.9035,,,,
2025-08-18,=31.7000,=31.7000,=31.7000,=31.7000,=469811334479.2999,=385996665876.0,=313097757452.2,,=20.3398,,,,
2025-08-15,=31.1000,=31.1000,=31.1000,=31.1000,=460919006381.9,=378690735291.0,=307171616932.6001,,=19.9548,,,,
2025-08-14,=29.6500,=29.6500,=29.6500,=29.6500,=439429213479.8499,=361034736379.0,=292850110676.9,,=19.0244,,,,
2025-08-13,=29.6200,=29.6200,=29.6200,=29.6200,=438984597074.98,=360669439850.0,=292553803650.92,,=19.0052,,,,
2025-08-12,=29.4800,=29.4800,=29.4800,=29.4800,=436909720518.9199,=358964722714.0,=291171037529.68,,=18.9154,,,,
2025-08-11,=29.3800,=29.3800,=29.3800,=29.3800,=435427665836.02,=357747067616.0,=290183347443.08,,=18.8512,,,,
2025-08-08,=28.8800,=28.8800,=28.8800,=28.8800,=428017392421.52,=351658792129.0,=285244897010.08,,=18.5304,,,,
2025-08-07,=29.1100,=29.1100,=29.1100,=29.1100,=431426118192.19,=354459398853.0,=287516584209.26,,=18.6779,,,,
2025-08-06,=29.1600,=29.1600,=29.1600,=29.1600,=432167145533.64,=355068226402.0,=288010429252.56,,=18.7100,,,,
2025-08-05,=29.1800,=29.1800,=29.1800,=29.1800,=432463556470.2199,=355311757421.0,=288207967269.88,,=18.7229,,,,
2025-08-04,=28.9100,=28.9100,=28.9100,=28.9100,=428462008826.39,=352024088658.0,=285541204036.06,,=18.5496,,,,
2025-08-01,=28.7500,=28.7500,=28.7500,=28.7500,=426090721333.75,=350075840503.0,=283960899897.5,,=18.4470,,,,
2025-07-31,=29.0200,=29.0200,=29.0200,=29.0200,=430092268977.58,=353363509265.0,=286627663131.32,,=18.6202,,,,
2025-07-30,=29.7800,=29.7800,=29.7800,=29.7800,=441355884567.62,=362617688006.0,=294134107789.4801,,=19.1078,,,,
2025-07-29,=29.9500,=29.9500,=29.9500,=29.9500,=443875377528.5499,=364687701671.0,=295813180936.7,,=19.2169,,,,
2025-07-28,=29.9600,=29.9600,=29.9600,=29.9600,=444023582996.84,=364809467181.0,=295911949945.36,,=19.2233,,,,
2025-07-25,=29.7000,=29.7000,=29.7000,=29.7000,=440170240821.2999,=361643563928.0,=293343955720.2,,=19.0565,,,,
2025-07-24,=30.0400,=30.0400,=30.0400,=30.0400,=445209226743.1599,=365783591259.0,=296702102014.64,,=19.2747,,,,
2025-07-23,=29.7800,=29.7800,=29.7800,=29.7800,=441355884567.62,=362617688006.0,=294134107789.4801,,=19.1078,,,,
2025-07-22,=28.9300,=28.9300,=28.9300,=28.9300,=428758419762.97,=352267619678.0,=285738742053.38,,=18.5625,,,,
2025-07-21,=28.9000,=28.9000,=28.9000,=28.9000,=428313803358.0999,=351902323149.0,=285442435027.4,,=18.5432,,,,
2025-07-18,=28.3400,=28.3400,=28.3400,=28.3400,=420014297133.8599,=345083454603.0,=279911370542.44,,=18.1839,,,,
2025-07-17,=28.2500,=28.2500,=28.2500,=28.2500,=418680447919.25,=343987565016.0,=279022449464.5,,=18.1261,,,,
2025-07-16,=28.0800,=28.0800,=28.0800,=28.0800,=416160954958.32,=341917551350.0,=277343376317.28,,=18.0171,,,,
2025-07-15,=28.2400,=28.2400,=28.2400,=28.2400,=418532242450.9599,=343865799506.0,=278923680455.84,,=18.1197,,,,
2025-07-14,=28.4100,=28.4100,=28.4100,=28.4100,=421051735411.89,=345935813171.0,=280602753603.06,,=18.2288,,,,
2025-07-11,=28.6600,=28.6600,=28.6600,=28.6600,=424756872119.14,=348979950915.0,=283071978819.56,,=18.3892,,,,
2025-07-10,=28.2300,=28.2300,=28.2300,=28.2300,=418384036982.67,=343744033996.0,=278824911447.18,,=18.1133,,,,
2025-07-09,=27.8100,=27.8100,=27.8100,=27.8100,=412159407314.4899,=338629882587.0,=274676613083.46,,=17.8438,,,,
2025-07-08,=28.0200,=28.0200,=28.0200,=28.0200,=415271722148.58,=341186958291.0,=276750762265.32,,=17.9786,,,,
2025-07-07,=27.7900,=27.7900,=27.7900,=27.7900,=411862996377.9099,=338386351567.0,=274479075066.14,,=17.8310,,,,
2025-07-04,=27.6600,=27.6600,=27.6600,=27.6600,=409936325290.14,=336803399941.0,=273195077953.56,,=17.7476,,,,
